Id,Name,PublishDate,MarketId,IndustryId
3338,泰碩,2013/12/13,上市,電子零組件業
3346,麗清,2016/12/19,上市,汽車工業
3356,奇偶,2005/03/28,上市,光電業
3376,新日興,2007/12/31,上市,電子零組件業
3380,明泰,2004/12/20,上市,通信網路業
3406,玉晶光,2005/12/20,上市,光電業
3413,京鼎,2015/07/28,上市,半導體業
3416,融程電,2015/01/23,上市,電腦及週邊設備業
3419,譁裕,2008/01/21,上市,通信網路業
3432,台端,2010/12/30,上市,電子零組件業
3437,榮創,2014/07/09,上市,光電業
3443,創意,2006/11/03,上市,半導體業
3447,展達,2022/12/15,上市,通信網路業
3450,聯鈞,2006/04/12,上市,半導體業
3481,群創,2006/10/24,上市,光電業
3494,誠研,2007/12/13,上市,電腦及週邊設備業
3501,維熹,2007/09/20,上市,電子零組件業
3504,揚明光,2007/01/26,上市,光電業
3515,華擎,2007/11/08,上市,電腦及週邊設備業
3518,柏騰,2007/11/28,上市,其他電子業
3528,安馳,2016/05/18,上市,電子通路業
3530,晶相光,2018/07/16,上市,半導體業
3532,台勝科,2007/12/10,上市,半導體業
3533,嘉澤,2007/12/10,上市,電子零組件業
3535,晶彩科,2008/01/31,上市,光電業
3543,州巧,2020/04/15,上市,光電業
3545,敦泰,2007/07/03,上市,半導體業
3550,聯穎,2010/11/10,上市,電子零組件業
3557,嘉威,2008/02/27,上市,居家生活
3563,牧德,2019/04/02,上市,光電業
3576,聯合再生,2009/01/12,上市,光電業
3583,辛耘,2013/03/12,上市,半導體業
3588,通嘉,2009/08/14,上市,半導體業
3591,艾笛森,2010/11/12,上市,光電業
3592,瑞鼎,2022/01/07,上市,半導體業
3593,力銘,2009/03/16,上市,電子零組件業
3596,智易,2009/03/11,上市,通信網路業
3605,宏致,2009/03/26,上市,電子零組件業
3607,谷崧,2009/10/28,上市,電子零組件業
3617,碩天,2009/12/23,上市,其他電子業
3622,洋華,2009/03/25,上市,光電業
3645,達邁,2011/10/05,上市,電子零組件業
3652,精聯,2022/09/21,上市,電腦及週邊設備業
3653,健策,2009/11/18,上市,電子零組件業
3661,世芯-KY,2014/10/28,上市,半導體業
3665,貿聯-KY,2011/04/21,上市,其他電子業
3669,圓展,2011/08/25,上市,通信網路業
3673,TPK-KY,2010/10/29,上市,光電業
3679,新至陞,2011/10/05,上市,電子零組件業
3686,達能,2010/07/20,上市,半導體業
3694,海華,2011/05/03,上市,通信網路業
3701,大眾控,2004/08/30,上市,電腦及週邊設備業
3702,大聯大,2005/11/09,上市,電子通路業
3703,欣陸,2010/04/08,上市,建材營造業
3704,合勤控,2010/08/16,上市,通信網路業
3705,永信,2011/01/03,上市,生技醫療業
3706,神達,2013/09/12,上市,電腦及週邊設備業
3708,上緯投控,2016/08/31,上市,綠能環保
3711,日月光投控,2018/04/30,上市,半導體業
3712,永崴投控,2018/10/01,上市,電腦及週邊設備業
3714,富采,2021/01/06,上市,光電業
3715,定穎投控,2022/08/25,上市,電子零組件業
3716,中化控股,2024/09/02,上市,生技醫療業
3717,聯嘉投控,2018/05/09,上市,汽車工業
4104,佳醫,2007/12/31,上市,生技醫療業
4106,雃博,2004/11/08,上市,生技醫療業
4108,懷特,2008/07/16,上市,生技醫療業
4119,旭富,2004/01/07,上市,生技醫療業
4133,亞諾法,2009/12/28,上市,生技醫療業
4137,麗豐-KY,2013/11/27,上市,生技醫療業
4142,國光生,2012/05/03,上市,生技醫療業
4148,全宇生技-KY,2017/06/08,上市,生技醫療業
4155,訊映,2017/12/05,上市,生技醫療業
4164,承業醫,2012/10/24,上市,生技醫療業
4169,泰宗,2026/04/08,上市,生技醫療業
4178,永笙-KY,2026/04/30,上市,生技醫療業
4190,佐登-KY,2015/10/21,上市,生技醫療業
4306,炎洲,2008/01/21,上市,塑膠工業
4414,如興,2004/09/06,上市,紡織纖維
4426,利勤,2011/12/16,上市,紡織纖維
4438,廣越,2016/10/18,上市,紡織纖維
4439,冠星-KY,2019/12/05,上市,紡織纖維
4440,宜新實業,2021/10/25,上市,紡織纖維
4441,振大環球,2025/09/09,上市,紡織纖維
4526,東台,2003/09/15,上市,電機機械
4532,瑞智,2003/08/04,上市,電機機械
4536,拓凱,2013/10/09,上市,運動休閒
4540,全球傳動,2018/08/15,上市,電機機械
4545,銘鈺,2016/01/06,上市,電子零組件業
4551,智伸科,2015/08/10,上市,汽車工業
4552,力達-KY,2016/07/20,上市,電機機械
4555,氣立,2015/10/27,上市,電機機械
4557,永新-KY,2015/10/12,上市,汽車工業
4560,強信-KY,2017/05/26,上市,電機機械
4562,穎漢,2017/08/21,上市,電機機械
4564,元翎,2019/03/07,上市,電機機械
4566,時碩工業,2018/02/05,上市,電機機械
4569,六方科-KY,2023/07/31,上市,汽車工業
4571,鈞興-KY,2019/09/17,上市,電機機械
4572,駐龍,2019/09/10,上市,電機機械
4576,大銀微系統,2019/09/04,上市,電機機械
4581,光隆精密-KY,2020/03/09,上市,汽車工業
4583,台灣精銳,2022/05/09,上市,電機機械
4585,達明,2025/09/26,上市,其他電子業
4588,玖鼎電力,2024/01/29,上市,其他電子業
4720,德淵,2015/06/24,上市,化學工業
4722,國精化,2012/08/15,上市,化學工業
4736,泰博,2023/12/22,上市,生技醫療業
4737,華廣,2010/12/23,上市,生技醫療業
4739,康普,2017/09/08,上市,化學工業
4746,台耀,2011/03/01,上市,生技醫療業
4755,三福化,2013/11/27,上市,化學工業
4763,材料*-KY,2015/11/09,上市,化學工業
4764,雙鍵,2018/01/04,上市,化學工業
4766,南寶,2018/11/28,上市,化學工業
4770,上品,2021/12/22,上市,化學工業
4771,望隼,2024/03/18,上市,生技醫療業
4807,日成-KY,2017/06/26,上市,貿易百貨業
4904,遠傳,2005/08/24,上市,通信網路業
4906,正文,2003/06/30,上市,通信網路業
4912,聯德控股-KY,2015/05/21,上市,電子零組件業
4915,致伸,2012/10/05,上市,電子零組件業
4916,事欣科,2013/11/21,上市,電腦及週邊設備業
4919,新唐,2010/09/27,上市,半導體業
4927,泰鼎-KY,2015/09/08,上市,電子零組件業
4930,燦星網,2010/06/21,上市,電器電纜
4934,太極,2010/03/10,上市,光電業
4935,茂林-KY,2011/07/28,上市,光電業
4938,和碩,2010/06/24,上市,電腦及週邊設備業
4942,嘉彰,2011/06/27,上市,光電業
4943,康控-KY,2016/11/11,上市,電子零組件業
4949,有成精密,2024/05/09,上市,光電業
4952,凌通,2011/11/01,上市,半導體業
4956,光鋐,2011/10/24,上市,光電業
4958,臻鼎-KY,2011/12/26,上市,電子零組件業
4960,誠美材,2011/10/24,上市,光電業
4961,天鈺,2018/10/17,上市,半導體業
4967,十銓,2019/01/14,上市,半導體業
4968,立積,2015/11/13,上市,半導體業
4976,佳凌,2012/11/20,上市,光電業
4977,眾達-KY,2013/11/20,上市,通信網路業
4989,榮科,2018/06/28,上市,電子零組件業
4994,傳奇,2013/12/25,上市,資訊服務業
4999,鑫禾,2013/06/03,上市,電子零組件業
5007,三星,2011/09/16,上市,鋼鐵工業
5203,訊連,2004/09/27,上市,資訊服務業
5215,科嘉-KY,2011/12/26,上市,電腦及週邊設備業
5222,全訊,2021/10/25,上市,半導體業
5225,東科-KY,2012/11/05,上市,其他電子業
5234,達興材料,2012/07/16,上市,光電業
5243,乙盛-KY,2013/11/25,上市,光電業
5244,弘凱,2022/01/19,上市,光電業
5258,虹堡,2016/12/30,上市,電腦及週邊設備業
5269,祥碩,2012/12/12,上市,半導體業
5283,禾聯碩,2019/05/24,上市,電器電纜
5284,jpp-KY,2017/03/09,上市,其他業
5285,界霖,2014/02/25,上市,半導體業
5288,豐祥-KY,2014/09/25,上市,電機機械
5292,華懋,2020/01/07,上市,綠能環保
5306,桂盟,2022/03/08,上市,運動休閒
5388,中磊,2007/12/03,上市,通信網路業
5434,崇越,2003/08/25,上市,電子通路業
5469,瀚宇博,2003/08/25,上市,電子零組件業
5471,松翰,2003/08/25,上市,半導體業
5484,慧友,2003/08/25,上市,光電業
5515,建國,2003/10/06,上市,建材營造業
5519,隆大,2014/02/10,上市,建材營造業
5521,工信,2012/12/18,上市,建材營造業
5522,遠雄,2007/08/06,上市,建材營造業
5525,順天,2004/11/26,上市,建材營造業
5531,鄉林,2005/01/31,上市,建材營造業
5533,皇鼎,2008/04/30,上市,建材營造業
5534,長虹,2004/05/24,上市,建材營造業
5538,東明-KY,2013/12/16,上市,鋼鐵工業
5546,永固-KY,2020/05/20,上市,建材營造業
5607,遠雄港,2004/12/02,上市,航運業
5608,四維航,2003/08/25,上市,航運業
5706,鳳凰,2011/10/21,上市,觀光餐旅
5871,中租-KY,2011/12/13,上市,其他業
5876,上海商銀,2018/10/19,上市,金融保險業
5880,合庫金,2011/12/01,上市,金融保險業
5906,台南-KY,2011/10/24,上市,貿易百貨業
5907,大洋-KY,2012/06/06,上市,貿易百貨業
6005,群益證,2005/11/21,上市,金融保險業
6024,群益期,2017/10/16,上市,金融保險業
6108,競國,2008/12/30,上市,電子零組件業
6112,邁達特,2003/08/04,上市,資訊服務業
6115,鎰勝,2004/07/19,上市,電子零組件業
6116,彩晶,2004/09/06,上市,光電業
6117,迎廣,2003/08/25,上市,電腦及週邊設備業
6120,達運,2006/09/13,上市,光電業
6128,上福,2003/06/16,上市,電腦及週邊設備業
6133,金橋,2003/08/15,上市,電子零組件業
6136,富爾特,2003/08/25,上市,通信網路業
6139,亞翔,2003/08/25,上市,其他電子業
6141,柏承,2003/10/22,上市,電子零組件業
6142,友勁,2003/08/04,上市,通信網路業
6152,百一,2009/12/08,上市,通信網路業
6153,嘉聯益,2008/01/21,上市,電子零組件業
6155,鈞寶,2006/08/18,上市,電子零組件業
6164,華興,2008/10/21,上市,光電業
6165,浪凡,2003/08/04,上市,數位雲端
6166,凌華,2004/11/08,上市,電腦及週邊設備業
6168,宏齊,2003/08/25,上市,光電業
6176,瑞儀,2007/05/15,上市,光電業
6177,達麗,2013/08/01,上市,建材營造業
6183,關貿,2011/12/01,上市,資訊服務業
6184,大豐電,2005/02/15,上市,其他業
6189,豐藝,2004/05/24,上市,電子通路業
6191,精成科,2007/10/19,上市,電子零組件業
6192,巨路,2004/09/27,上市,其他電子業
6196,帆宣,2004/05/24,上市,其他電子業
6197,佳必琪,2004/11/08,上市,電子零組件業
6201,亞弘電,2004/09/27,上市,其他電子業
6202,盛群,2004/09/27,上市,半導體業
6205,詮欣,2008/01/21,上市,電子零組件業
6206,飛捷,2004/08/03,上市,電腦及週邊設備業
6209,今國光,2004/11/08,上市,光電業
6213,聯茂,2008/01/21,上市,電子零組件業
6214,精誠,2010/12/30,上市,資訊服務業
6215,和椿,2007/12/31,上市,其他電子業
6216,居易,2004/09/27,上市,通信網路業
6224,聚鼎,2009/09/17,上市,電子零組件業
6225,天瀚,2004/09/27,上市,光電業
6226,光鼎,2008/11/10,上市,光電業
6230,尼得科超眾,2010/09/16,上市,電腦及週邊設備業
6235,華孚,2004/08/23,上市,電腦及週邊設備業
6239,力成,2004/11/08,上市,半導體業
6243,迅杰,2009/12/17,上市,半導體業
6257,矽格,2003/08/25,上市,半導體業
6269,台郡,2003/09/23,上市,電子零組件業
6271,同欣電,2007/11/16,上市,半導體業
6272,驊陞,2025/12/22,上市,電子零組件業
6277,宏正,2003/10/30,上市,電腦及週邊設備業
6278,台表科,2010/08/24,上市,光電業
6281,全國電,2005/12/08,上市,電子通路業
6282,康舒,2003/09/08,上市,電子零組件業
6283,淳安,2008/01/21,上市,其他電子業
6285,啟碁,2003/09/22,上市,通信網路業
6405,悅城,2013/11/28,上市,光電業
6409,旭隼,2014/03/31,上市,其他電子業
6412,群電,2013/11/08,上市,電子零組件業
6414,樺漢,2014/03/28,上市,電腦及週邊設備業
6415,矽力*-KY,2013/12/12,上市,半導體業
6416,瑞祺電通,2018/04/16,上市,通信網路業
6426,統新,2021/03/24,上市,通信網路業
6431,光麗-KY,2014/12/04,上市,生技醫療業
6438,迅得,2021/01/19,上市,其他電子業
6442,光聖,2015/07/14,上市,通信網路業
6443,元晶,2015/10/01,上市,光電業
6446,藥華藥,2024/01/25,上市,生技醫療業
6449,鈺邦,2014/12/09,上市,電子零組件業
6451,訊芯-KY,2015/01/26,上市,半導體業
6456,GIS-KY,2015/06/12,上市,光電業
6464,台數科,2015/12/16,上市,其他業
6472,保瑞,2023/12/19,上市,生技醫療業
6477,安集,2016/06/21,上市,光電業
6491,晶碩,2019/10/07,上市,生技醫療業
6504,南六,2013/05/07,上市,其他業
6505,台塑化,2003/12/26,上市,油電燃氣業
6515,穎崴,2021/01/20,上市,半導體業
6525,捷敏-KY,2016/04/12,上市,半導體業
6526,達發,2023/10/19,上市,半導體業
6531,愛普*,2016/05/31,上市,半導體業
6533,晶心科,2017/03/14,上市,半導體業
6541,泰福-KY,2017/10/26,上市,生技醫療業
6550,北極星藥業-KY,2022/06/06,上市,生技醫療業
6552,易華電,2017/01/10,上市,半導體業
6558,興能高,2018/12/05,上市,其他電子業
6573,虹揚-KY,2017/09/26,上市,半導體業
6579,研揚,2017/08/21,上市,電腦及週邊設備業
6581,鋼聯,2018/01/30,上市,綠能環保
6582,申豐,2017/06/14,上市,橡膠工業
6585,鼎基,2022/05/20,上市,其他業
6589,台康生技,2025/07/21,上市,生技醫療業
6591,動力-KY,2017/12/28,上市,電腦及週邊設備業
6592,和潤企業,2019/12/09,上市,其他業
6598,ABC-KY,2020/06/09,上市,生技醫療業
6605,帝寶,2004/03/17,上市,汽車工業
6606,建德工業,2023/03/24,上市,電機機械
6614,資拓宏宇,2025/11/25,上市,數位雲端
6625,必應,2018/02/07,上市,其他業
6641,基士德-KY,2018/09/21,上市,綠能環保
6655,科定,2018/11/28,上市,其他業
6657,華安,2023/06/12,上市,生技醫療業
6658,聯策,2023/11/02,上市,其他電子業
6666,羅麗芬-KY,2018/11/19,上市,生技醫療業
6668,中揚光,2018/12/12,上市,光電業
6669,緯穎,2019/03/27,上市,電腦及週邊設備業
6670,復盛應用,2018/12/18,上市,運動休閒
6671,三能-KY,2018/12/11,上市,居家生活
6672,騰輝電子-KY,2019/04/17,上市,電子零組件業
6674,鋐寶科技,2018/11/28,上市,通信網路業
6689,伊雲谷,2022/09/13,上市,數位雲端
6691,洋基工程,2022/01/03,上市,其他電子業
6695,芯鼎,2022/11/04,上市,半導體業
6698,旭暉應材,2019/11/25,上市,其他電子業
6706,惠特,2019/12/19,上市,光電業
6715,嘉基,2019/12/12,上市,電子零組件業
6719,力智,2022/01/13,上市,半導體業
6722,輝創,2026/01/16,上市,其他電子業
6742,澤米,2023/12/05,上市,光電業
6743,安普新,2020/12/14,上市,其他電子業
6753,龍德造船,2023/03/10,上市,航運業
6754,匯僑設計,2020/08/25,上市,居家生活
6756,威鋒電子,2020/12/24,上市,半導體業
6757,台灣虎航,2024/11/29,上市,航運業
6768,志強-KY,2021/04/22,上市,運動休閒
6770,力積電,2021/12/06,上市,半導體業
6776,展碁國際,2021/03/31,上市,電子通路業
6781,AES-KY,2021/03/22,上市,電子零組件業
6782,視陽,2022/11/28,上市,生技醫療業
6789,采鈺,2022/06/30,上市,半導體業
6790,永豐實,2021/09/29,上市,造紙工業
6792,詠業,2021/12/08,上市,通信網路業
6794,向榮生技,2025/10/16,上市,生技醫療業
6796,晉弘,2022/06/01,上市,生技醫療業
6799,來頡,2022/05/12,上市,半導體業
6805,富世達,2023/11/09,上市,電子零組件業
6806,森崴能源,2021/11/15,上市,綠能環保
6807,峰源-KY,2022/04/25,上市,居家生活
6830,汎銓,2022/08/31,上市,其他電子業
6831,邁科,2025/11/25,上市,電腦及週邊設備業
6834,天二科技,2022/09/01,上市,電子零組件業
6835,圓裕,2022/11/10,上市,電子零組件業
6838,台新藥,2024/08/13,上市,生技醫療業
6861,睿生光電,2023/03/27,上市,生技醫療業
6862,三集瑞-KY,2024/10/23,上市,電子零組件業
6863,永道-KY,2023/03/21,上市,通信網路業
6869,雲豹能源,2024/06/19,上市,綠能環保
6873,泓德能源,2024/09/26,上市,綠能環保
6885,全福生技,2024/12/16,上市,生技醫療業
6887,寶綠特-KY,2025/03/10,上市,綠能環保
6890,來億-KY,2024/06/12,上市,運動休閒
6901,鑽石投資,2023/09/19,上市,其他業
6902,GOGOLOOK,2025/05/16,上市,數位雲端
6906,現觀科,2024/01/15,上市,數位雲端
6909,創控,2025/05/21,上市,半導體業
6914,阜爾運通,2024/05/03,上市,其他業
6916,華凌,2023/12/05,上市,光電業
6918,愛派司,2025/06/10,上市,生技醫療業
6919,康霈*,2024/10/02,上市,生技醫療業
6923,中台,2024/09/25,上市,綠能環保
6928,攸泰科技,2024/05/16,上市,電腦及週邊設備業
6931,青松健康,2025/01/15,上市,生技醫療業
6933,AMAX-KY,2023/11/08,上市,電腦及週邊設備業
6934,心誠鎂,2026/02/02,上市,生技醫療業
6936,永鴻生技,2025/04/28,上市,生技醫療業
6937,天虹,2023/12/12,上市,半導體業
6944,兆聯實業,2025/05/28,上市,綠能環保
6952,大武山,2024/06/13,上市,其他業
6957,裕慶-KY,2024/06/25,上市,其他業
6958,日盛台駿,2024/08/20,上市,其他業
6962,奕力-KY,2024/11/26,上市,半導體業
6965,中傑-KY,2025/03/07,上市,運動休閒
6994,富威電力,2025/01/15,上市,綠能環保
7705,三商餐飲,2024/11/26,上市,觀光餐旅
7711,永擎,2025/11/19,上市,電腦及週邊設備業
7721,微程式,2025/07/29,上市,數位雲端
7722,LINEPAY,2024/12/05,上市,數位雲端
7732,金興精密,2025/01/14,上市,汽車工業
7736,虎山,2025/03/18,上市,汽車工業
7749,意騰-KY,2025/06/13,上市,半導體業
7750,新代,2025/09/17,上市,電機機械
7760,享溫馨,2026/04/28,上市,觀光餐旅
7765,中華資安,2025/09/08,上市,數位雲端
7768,頌勝科技,2026/05/07,上市,半導體業
7769,鴻勁,2025/11/27,上市,半導體業
7780,大研生醫*,2026/01/19,上市,食品工業
7786,東方風能,2025/11/18,上市,綠能環保
7788,松川精密,2025/10/16,上市,電子零組件業
7791,皇家可口,2025/10/28,上市,食品工業
7795,長廣,2026/01/16,上市,電子零組件業
7799,禾榮科,2025/09/15,上市,生技醫療業
7818,溢泰實業,2026/05/18,上市,綠能環保
7821,神數,2026/04/20,上市,汽車工業
7822,倍利科,2026/03/30,上市,半導體業
8011,台通,2011/09/19,上市,通信網路業
8016,矽創,2003/12/25,上市,半導體業
8021,尖點,2008/01/21,上市,其他電子業
8028,昇陽半導體,2018/07/10,上市,半導體業
8033,雷虎,2007/06/21,上市,其他業
8039,台虹,2009/12/17,上市,電子零組件業
8045,達運光電,2024/12/11,上市,通信網路業
8046,南電,2006/04/07,上市,電子零組件業
8070,長華*,2007/12/31,上市,電子通路業
8072,陞泰,2005/08/19,上市,電子通路業
8081,致新,2008/12/30,上市,半導體業
8101,華冠,2004/07/01,上市,通信網路業
8103,瀚荃,2009/09/29,上市,電子零組件業
8104,錸寶,2019/01/17,上市,光電業
8105,凌巨,2006/12/27,上市,光電業
8110,華東,2007/10/31,上市,半導體業
8112,至上,2007/12/31,上市,電子通路業
8114,振樺電,2012/11/26,上市,電腦及週邊設備業
8131,福懋科,2007/11/29,上市,半導體業
8150,南茂,2014/04/11,上市,半導體業
8163,達方,2007/11/28,上市,電腦及週邊設備業
8201,無敵,2007/10/29,上市,其他電子業
8210,勤誠,2011/12/01,上市,電腦及週邊設備業
8213,志超,2009/12/25,上市,電子零組件業
8215,明基材,2010/11/12,上市,光電業
8222,寶一,2015/01/27,上市,電機機械
8249,菱光,2005/05/17,上市,電子零組件業
8261,富鼎,2009/12/11,上市,半導體業
8271,宇瞻,2010/12/29,上市,半導體業
8341,日友,2015/03/23,上市,綠能環保
8367,建新國際,2018/09/12,上市,航運業
8374,羅昇,2008/12/25,上市,電機機械
8404,百和興業-KY,2011/05/18,上市,其他業
8411,福貞-KY,2011/11/01,上市,其他業
8422,可寧衛*,2011/10/05,上市,綠能環保
8429,金麗-KY,2012/12/20,上市,貿易百貨業
8438,昶昕,2022/03/11,上市,綠能環保
8442,威宏-KY,2016/11/08,上市,其他業
8443,阿瘦,2014/09/15,上市,貿易百貨業
8454,富邦媒,2014/12/19,上市,數位雲端
8462,柏文,2019/03/15,上市,運動休閒
8463,潤泰材,2015/07/13,上市,其他業
8464,億豐,2015/12/22,上市,居家生活
8466,美吉吉-KY,2016/11/01,上市,其他業
8467,波力-KY,2015/12/15,上市,運動休閒
8473,山林水,2016/09/08,上市,綠能環保
8476,台境*,2023/10/31,上市,綠能環保
8478,東哥遊艇,2017/12/11,上市,運動休閒
8481,政伸,2017/02/24,上市,其他業
8482,商億-KY,2018/08/15,上市,居家生活
8488,吉源-KY,2016/12/13,上市,其他業
8499,鼎炫-KY,2017/11/24,上市,其他電子業
8926,台汽電,2003/08/25,上市,油電燃氣業
8940,新天地,2009/05/15,上市,觀光餐旅
8996,高力,2014/02/14,上市,電機機械
9802,鈺齊-KY,2012/10/18,上市,運動休閒
9902,台火,1964/07/14,上市,其他業
9904,寶成,1990/01/19,上市,運動休閒
9905,大華,1990/08/08,上市,其他業
9906,欣巴巴,1990/12/15,上市,建材營造業
9907,統一實,1991/01/29,上市,其他業
9908,大台北,1991/02/06,上市,油電燃氣業
9910,豐泰,1992/02/18,上市,運動休閒
9911,櫻花,1992/07/16,上市,居家生活
9912,偉聯,1992/08/08,上市,電腦及週邊設備業
9914,美利達,1992/09/30,上市,運動休閒
9917,中保科,1993/12/08,上市,其他業
9918,欣天然,1994/04/26,上市,油電燃氣業
9919,康那香,1994/11/04,上市,其他業
9921,巨大,1994/12/29,上市,運動休閒
9924,福興,1995/03/15,上市,居家生活
9925,新保,1995/12/09,上市,其他業
9926,新海,1998/04/08,上市,油電燃氣業
9927,泰銘,1999/03/12,上市,其他業
9928,中視,1999/08/09,上市,其他業
9929,秋雨,1999/06/28,上市,其他業
9930,中聯資源,1999/11/22,上市,綠能環保
9931,欣高,2000/03/21,上市,油電燃氣業
9933,中鼎,1993/05/28,上市,其他業
9934,成霖,2000/09/11,上市,居家生活
9935,慶豐富,2000/09/11,上市,居家生活
9937,全國,2000/09/11,上市,油電燃氣業
9938,百和,2001/01/12,上市,其他業
9939,宏全,2001/03/02,上市,其他業
9940,信義,2001/09/17,上市,其他業
9941,裕融,2001/09/17,上市,其他業
9942,茂順,2002/01/28,上市,其他業
9943,好樂迪,2002/08/26,上市,觀光餐旅
9944,新麗,2002/08/26,上市,其他業
9945,潤泰新,1992/04/30,上市,其他業
9946,三發地產,2013/09/17,上市,建材營造業
9955,佳龍,2008/01/21,上市,綠能環保
9958,世紀鋼,2008/03/12,上市,鋼鐵工業
00400A,主動國泰動能高息,2026/04/09,上市,
00401A,主動摩根台灣鑫收,2026/04/10,上市,
00402A,主動安聯美國科技,2026/06/09,上市,
00403A,主動統一升級50,2026/05/12,上市,
00404A,主動聯博動能50,2026/06/09,上市,
00405A,主動富邦台灣龍耀,2026/06/09,上市,
00406A,主動中信台灣收益,2026/06/11,上市,
0050,元大台灣50,2003/06/30,上市,
0051,元大中型100,2006/08/31,上市,
0052,富邦科技,2006/09/12,上市,
0053,元大電子,2007/07/16,上市,
0055,元大MSCI金融,2007/07/16,上市,
0056,元大高股息,2007/12/26,上市,
0057,富邦摩台,2008/02/27,上市,
0061,元大寶滬深,2009/08/17,上市,
006203,元大MSCI台灣,2011/05/12,上市,
006204,永豐臺灣加權,2011/09/28,上市,
006205,富邦上証,2011/09/26,上市,
006206,元大上證50,2012/05/11,上市,
006207,復華滬深,2012/06/22,上市,
006208,富邦台50,2012/07/17,上市,
00625K,富邦上証+R,2016/08/08,上市,
00631L,元大台灣50正2,2014/10/31,上市,
00632R,元大台灣50反1,2014/10/31,上市,
00633L,富邦上証正2,2014/11/25,上市,
00634R,富邦上証反1,2014/11/25,上市,
00635U,期元大S&P黃金,2015/04/15,上市,
00636,國泰中國A50,2015/04/01,上市,
00636K,國泰中國A50+U,2017/10/24,上市,
00637L,元大滬深300正2,2015/05/18,上市,
00638R,元大滬深300反1,2015/05/18,上市,
00639,富邦深100,2015/06/09,上市,
00640L,富邦日本正2,2015/09/10,上市,
00641R,富邦日本反1,2015/09/10,上市,
00642U,期元大S&P石油,2015/09/07,上市,
00643,群益深証中小,2015/12/02,上市,
00643K,群益深証中小+R,2016/08/26,上市,
00645,富邦日本,2015/11/06,上市,
00646,元大S&P500,2015/12/14,上市,
00647L,元大S&P500正2,2015/12/14,上市,
00648R,元大S&P500反1,2015/12/14,上市,
00650L,復華香港正2,2016/01/27,上市,
00651R,復華香港反1,2016/01/27,上市,
00652,富邦印度,2016/03/29,上市,
00653L,富邦印度正2,2016/03/29,上市,
00654R,富邦印度反1,2016/03/29,上市,
00655L,國泰中國A50正2,2016/03/18,上市,
00656R,國泰中國A50反1,2016/03/18,上市,
00657,國泰日經225,2016/05/09,上市,
00657K,國泰日經225+U,2017/10/24,上市,
00660,元大歐洲50,2016/07/15,上市,
00661,元大日經225,2016/07/15,上市,
00662,富邦NASDAQ,2016/06/24,上市,
00663L,國泰臺灣加權正2,2016/07/14,上市,
00664R,國泰臺灣加權反1,2016/07/14,上市,
00665L,富邦恒生國企正2,2016/08/05,上市,
00666R,富邦恒生國企反1,2016/08/05,上市,
00668,國泰美國道瓊,2016/10/17,上市,
00668K,國泰美國道瓊+U,2017/10/24,上市,
00669R,國泰美國道瓊反1,2016/10/17,上市,
00670L,富邦NASDAQ正2,2017/02/21,上市,
00671R,富邦NASDAQ反1,2017/02/21,上市,
00673R,期元大S&P原油反1,2016/10/07,上市,
00674R,期元大S&P黃金反1,2016/10/07,上市,
00675L,富邦臺灣加權正2,2016/10/05,上市,
00676R,富邦臺灣加權反1,2016/10/05,上市,
00678,群益那斯達克生技,2017/01/09,上市,
00680L,元大美債20正2,2017/01/17,上市,
00681R,元大美債20反1,2017/01/17,上市,
00682U,期元大美元指數,2017/03/14,上市,
00683L,期元大美元指正2,2017/03/14,上市,
00684R,期元大美元指反1,2017/03/14,上市,
00685L,群益臺灣加權正2,2017/03/30,上市,
00686R,群益臺灣加權反1,2017/03/30,上市,
00688L,國泰20年美債正2,2017/04/13,上市,
00689R,國泰20年美債反1,2017/04/13,上市,
00690,兆豐藍籌30,2017/03/31,上市,
00692,富邦公司治理,2017/05/17,上市,
00693U,期街口S&P黃豆,2017/04/25,上市,
00700,富邦恒生國企,2017/07/21,上市,
00701,國泰股利精選30,2017/08/17,上市,
00702,國泰標普低波高息,2017/08/17,上市,
00703,台新MSCI中國,2017/08/10,上市,
00706L,期元大S&P日圓正2,2017/09/01,上市,
00707R,期元大S&P日圓反1,2017/09/01,上市,
00708L,期元大S&P黃金正2,2017/09/01,上市,
00709,富邦歐洲,2017/08/15,上市,
00710B,復華彭博非投等債,2017/08/21,上市,
00711B,復華彭博新興債,2017/08/21,上市,
00712,復華富時不動產,2017/08/21,上市,
00713,元大台灣高息低波,2017/09/27,上市,
00714,群益道瓊美國地產,2017/10/27,上市,
00715L,期街口S&P布蘭特油正2,2017/11/16,上市,
00717,富邦美國特別股,2017/11/29,上市,
00728,第一金工業30,2018/04/18,上市,
00730,富邦臺灣優質高息,2018/02/08,上市,
00731,復華富時高息低波,2018/04/20,上市,
00733,富邦臺灣中小,2018/05/17,上市,
00735,國泰臺韓科技,2018/06/11,上市,
00736,國泰新興市場,2018/06/11,上市,
00737,國泰AI機器人,2018/06/11,上市,
00738U,期元大道瓊白銀,2018/06/01,上市,
00739,元大MSCIA股,2018/06/27,上市,
00752,中信中國50,2018/10/31,上市,
00753L,中信中國50正2,2018/10/31,上市,
00757,統一FANG+,2018/12/06,上市,
00762,元大全球AI,2019/01/23,上市,
00763U,期街口道瓊銅,2018/12/19,上市,
00770,國泰北美科技,2019/01/29,上市,
00771,元大US高息特別股,2019/05/16,上市,
00775B,新光投等債15+,2019/02/15,上市,
